date;time;F__100122_cut.csv__Column_1_46
16.06.2011;00:15;49,91745
16.06.2011;00:30;50,05459
16.06.2011;00:45;49,6363
16.06.2011;01:00;49,76501
16.06.2011;01:15;49,74288
16.06.2011;01:30;49,25709
16.06.2011;01:45;49,43863
16.06.2011;02:00;49,59904
16.06.2011;02:15;49,44665
16.06.2011;02:30;49,38212
16.06.2011;02:45;49,37556
16.06.2011;03:00;49,37914
16.06.2011;03:15;49,31702
16.06.2011;03:30;49,39525
16.06.2011;03:45;49,53927
16.06.2011;04:00;49,44102
16.06.2011;04:15;49,22311
16.06.2011;04:30;49,43894
16.06.2011;04:45;49,60436
16.06.2011;05:00;49,15854
16.06.2011;05:15;48,69779
16.06.2011;05:30;49,72315
16.06.2011;05:45;51,18678
16.06.2011;06:00;53,11327
16.06.2011;06:15;54,38989
16.06.2011;06:30;57,74271
16.06.2011;06:45;61,88266
16.06.2011;07:00;63,01588
16.06.2011;07:15;67,44242
16.06.2011;07:30;69,26519
16.06.2011;07:45;72,87431
16.06.2011;08:00;73,64584
16.06.2011;08:15;76,30108
16.06.2011;08:30;77,74296
16.06.2011;08:45;77,47766
16.06.2011;09:00;77,61876
16.06.2011;09:15;77,98977
16.06.2011;09:30;78,18071
16.06.2011;09:45;77,9265
16.06.2011;10:00;77,36585
16.06.2011;10:15;77,30624
16.06.2011;10:30;76,75647
16.06.2011;10:45;76,87186
16.06.2011;11:00;76,77987
16.06.2011;11:15;78,00639
16.06.2011;11:30;78,27015
16.06.2011;11:45;78,34969
16.06.2011;12:00;77,71509
16.06.2011;12:15;80,05839
16.06.2011;12:30;79,14199
16.06.2011;12:45;80,16712
16.06.2011;13:00;80,22387
16.06.2011;13:15;79,90104
16.06.2011;13:30;78,8089
16.06.2011;13:45;80,58025
16.06.2011;14:00;81,10455
16.06.2011;14:15;81,12093
16.06.2011;14:30;80,56728
16.06.2011;14:45;79,96763
16.06.2011;15:00;81,45046
16.06.2011;15:15;80,2601
16.06.2011;15:30;80,39054
16.06.2011;15:45;80,28344
16.06.2011;16:00;79,88257
16.06.2011;16:15;78,15485
16.06.2011;16:30;78,4587
16.06.2011;16:45;74,73299
16.06.2011;17:00;72,82427
16.06.2011;17:15;70,7161
16.06.2011;17:30;64,37766
16.06.2011;17:45;60,3275
16.06.2011;18:00;57,09578
16.06.2011;18:15;55,97781
16.06.2011;18:30;55,91711
16.06.2011;18:45;54,04165
16.06.2011;19:00;55,36498
16.06.2011;19:15;54,78555
16.06.2011;19:30;54,43503
16.06.2011;19:45;54,05214
16.06.2011;20:00;53,65391
16.06.2011;20:15;54,71052
16.06.2011;20:30;54,24614
16.06.2011;20:45;54,13468
16.06.2011;21:00;54,24008
16.06.2011;21:15;53,67055
16.06.2011;21:30;52,86099
16.06.2011;21:45;53,33328
16.06.2011;22:00;53,41296
16.06.2011;22:15;52,80653
16.06.2011;22:30;52,02789
16.06.2011;22:45;52,03497
16.06.2011;23:00;51,73678
16.06.2011;23:15;51,74581
16.06.2011;23:30;51,76497
16.06.2011;23:45;51,28858
17.06.2011;00:00;51,18275
17.06.2011;00:15;49,99093
17.06.2011;00:30;49,60566
17.06.2011;00:45;49,37509
17.06.2011;01:00;49,70685
17.06.2011;01:15;50,09713
17.06.2011;01:30;49,49238
17.06.2011;01:45;48,98895
17.06.2011;02:00;49,35989
17.06.2011;02:15;50,06244
17.06.2011;02:30;49,54511
17.06.2011;02:45;49,44825
17.06.2011;03:00;49,81002
17.06.2011;03:15;49,98139
17.06.2011;03:30;49,52876
17.06.2011;03:45;49,65512
17.06.2011;04:00;49,28602
17.06.2011;04:15;49,77061
17.06.2011;04:30;49,30923
17.06.2011;04:45;49,64497
17.06.2011;05:00;48,84668
17.06.2011;05:15;48,7772
17.06.2011;05:30;46,94243
17.06.2011;05:45;50,33969
17.06.2011;06:00;51,83105
17.06.2011;06:15;53,63694
17.06.2011;06:30;55,33735
17.06.2011;06:45;64,08206
17.06.2011;07:00;66,00251
17.06.2011;07:15;69,15587
17.06.2011;07:30;68,69748
17.06.2011;07:45;72,2306
17.06.2011;08:00;75,14074
17.06.2011;08:15;78,64552
17.06.2011;08:30;81,13038
17.06.2011;08:45;80,86037
17.06.2011;09:00;82,15438
17.06.2011;09:15;81,80555
17.06.2011;09:30;80,98627
17.06.2011;09:45;80,78337
17.06.2011;10:00;80,79272
17.06.2011;10:15;81,67292
17.06.2011;10:30;79,67414
17.06.2011;10:45;78,73249
17.06.2011;11:00;79,44195
17.06.2011;11:15;79,09568
17.06.2011;11:30;79,92402
17.06.2011;11:45;78,16955
17.06.2011;12:00;76,50252
17.06.2011;12:15;77,93146
17.06.2011;12:30;76,60785
17.06.2011;12:45;76,60388
17.06.2011;13:00;77,57995
17.06.2011;13:15;77,29259
17.06.2011;13:30;75,29021
17.06.2011;13:45;76,04762
17.06.2011;14:00;78,09272
17.06.2011;14:15;77,55261
17.06.2011;14:30;75,74449
17.06.2011;14:45;75,76441
17.06.2011;15:00;75,83981
17.06.2011;15:15;75,75524
17.06.2011;15:30;75,43513
17.06.2011;15:45;73,66074
17.06.2011;16:00;71,17974
17.06.2011;16:15;69,02053
17.06.2011;16:30;66,6917
17.06.2011;16:45;63,63546
17.06.2011;17:00;55,92839
17.06.2011;17:15;52,93185
17.06.2011;17:30;51,91471
17.06.2011;17:45;52,27202
17.06.2011;18:00;51,37252
17.06.2011;18:15;49,99953
17.06.2011;18:30;49,09021
17.06.2011;18:45;48,0539
17.06.2011;19:00;48,35504
17.06.2011;19:15;47,66354
17.06.2011;19:30;47,03051
17.06.2011;19:45;46,89823
17.06.2011;20:00;46,6417
17.06.2011;20:15;46,71796
17.06.2011;20:30;46,59994
17.06.2011;20:45;46,64953
17.06.2011;21:00;47,21088
17.06.2011;21:15;47,56206
17.06.2011;21:30;47,9511
17.06.2011;21:45;49,0262
17.06.2011;22:00;49,12112
17.06.2011;22:15;48,92936
17.06.2011;22:30;48,80152
17.06.2011;22:45;49,26832
17.06.2011;23:00;48,52574
17.06.2011;23:15;49,90324
17.06.2011;23:30;50,4179
17.06.2011;23:45;50,26249
18.06.2011;00:00;49,7934
